Delivery_person_ID,total_orders,avg_delivery_time,avg_adj_time,avg_min_per_km,avg_rating,avg_distance,avg_difficulty,delay_rate,avg_multi,composite_score,category
MYSRES09DEL03,39,25.025641025641,21.9465811965812,2.84385199826861,4.67179487179487,9.32664102564103,2.56410256410256,0.2564,0.692307692307692,0.6632,High Performer
INDORES06DEL03,41,27.1951219512195,23.2665505226481,2.98852045335544,4.7,9.18565853658537,3.1219512195122,0.3171,0.829268292682927,0.6625,High Performer
PUNERES18DEL03,44,26.2045454545455,23.1796536796537,2.88745420223124,4.625,9.08688636363637,3.04545454545455,0.25,0.636363636363636,0.6625,High Performer
INDORES08DEL03,43,23.906976744186,20.8765227021041,2.51458948370846,4.58139534883721,9.39153488372093,2.53488372093023,0.2093,0.651162790697675,0.6624,High Performer
AURGRES16DEL02,15,25.2,21.7365079365079,2.7107775155644,4.56666666666667,10.9029333333333,2.86666666666667,0.2,0.8,0.6623,High Performer
HYDRES010DEL03,43,25.1162790697674,21.5542635658915,2.81551252393204,4.67906976744186,9.11279069767442,2.67441860465116,0.2791,0.790697674418605,0.6623,High Performer
ALHRES14DEL03,14,26.5,22.3316326530612,2.39556975221079,4.61428571428571,12.4106428571429,2.85714285714286,0.2857,0.857142857142857,0.6621,High Performer
CHENRES02DEL02,55,25.2181818181818,21.4021645021645,2.65559423744371,4.61090909090909,11.3726727272727,2.90909090909091,0.2545,0.8,0.662,High Performer
KOCRES15DEL03,7,24.5714285714286,23.9285714285714,2.42846874593996,4.65714285714286,10.7004285714286,2.42857142857143,0.2857,0.142857142857143,0.6618,High Performer
INDORES18DEL03,36,26.2222222222222,22.4503968253968,2.89681406985754,4.64166666666667,9.20036111111111,3.16666666666667,0.2778,0.805555555555556,0.6617,High Performer
ALHRES02DEL02,10,24.2,22.2,2.84193960858221,4.7,575.7174,2.7,0.3,0.4,0.6616,High Performer
RANCHIRES05DEL03,40,26.825,23.839880952381,3.23443859302611,4.69,8.942475,2.8,0.25,0.65,0.6615,High Performer
KOCRES01DEL02,14,27.3571428571429,23.2708333333333,3.08145683354062,4.72142857142857,10.4781428571429,2.64285714285714,0.2857,0.785714285714286,0.6615,High Performer
LUDHRES14DEL02,11,25.8181818181818,23.4242424242424,2.2903127387231,4.69090909090909,12.7847272727273,2.72727272727273,0.3636,0.545454545454545,0.6613,High Performer
SURRES02DEL03,39,24.8717948717949,22.4102564102564,2.80171444726484,4.67179487179487,9.35484615384615,2.74358974358974,0.2821,0.615384615384615,0.6613,High Performer
INDORES02DEL03,46,25.8478260869565,22.6997929606625,2.87141290449243,4.63913043478261,381.146369565217,2.95652173913043,0.2609,0.652173913043478,0.6612,High Performer
SURRES03DEL02,58,26.1206896551724,23.13013136289,2.86159974063239,4.67758620689655,11.4007068965517,2.87931034482759,0.2931,0.655172413793103,0.661,High Performer
AGRRES19DEL03,11,27.0909090909091,22.6666666666667,3.25274480924852,4.75454545454545,9.00645454545455,2.36363636363636,0.2727,0.909090909090909,0.6609,High Performer
CHENRES19DEL03,43,25.7674418604651,23.1085271317829,3.04860553872731,4.7,8.88179069767442,3,0.3023,0.534883720930233,0.6609,High Performer
CHENRES12DEL02,61,25.7049180327869,22.1901834504294,2.93584540727557,4.61475409836066,11.2235081967213,2.77049180327869,0.2131,0.80327868852459,0.6609,High Performer
COIMBRES19DEL03,44,26.5227272727273,22.54329004329,2.80874334147762,4.67272727272727,9.56045454545455,3.13636363636364,0.3182,0.840909090909091,0.6609,High Performer
SURRES08DEL02,50,25.92,22.2928571428571,3.05445272667411,4.664,10.51966,2.7,0.24,0.8,0.6608,High Performer
CHENRES19DEL02,52,25.6730769230769,22.1268315018315,2.70732747735281,4.65192307692308,11.37425,2.65384615384615,0.2692,0.75,0.6602,High Performer
HYDRES17DEL03,40,27.325,23.7404761904762,2.93824269599755,4.675,9.565375,3.35,0.325,0.8,0.6601,High Performer
HYDRES08DEL03,43,24.3488372093023,21.968992248062,2.92925726008509,4.66279069767442,8.89837209302326,2.95348837209302,0.2791,0.558139534883721,0.66,High Performer
GOARES06DEL03,10,23.3,21.4166666666667,2.41432465387476,4.63,354.9488,1.7,0.2,0.5,0.66,High Performer
DEHRES06DEL02,13,26.0769230769231,22.7435897435897,3.03954874676468,4.71538461538462,10.0526923076923,2.84615384615385,0.3077,0.846153846153846,0.6596,High Performer
JAPRES06DEL02,49,26.1224489795918,22.8792517006803,2.80291905351923,4.68163265306122,11.4604489795918,2.85714285714286,0.3061,0.714285714285714,0.6594,High Performer
AGRRES06DEL02,12,24.3333333333333,20.077380952381,3.08229833302095,4.68333333333333,9.56625,2.58333333333333,0.25,1,0.6586,High Performer
CHENRES05DEL02,60,26.9,22.9691468253968,2.77580961747829,4.67333333333333,11.4087,2.81666666666667,0.3,0.783333333333333,0.6585,High Performer
VADRES010DEL02,57,25.2105263157895,21.9912280701754,2.96639933174297,4.6280701754386,10.8410877192982,2.7719298245614,0.2281,0.719298245614035,0.6585,High Performer
ALHRES07DEL03,14,28.7857142857143,24.3180272108844,2.59254121403524,4.57857142857143,11.8760714285714,3.42857142857143,0.2857,0.785714285714286,0.6585,High Performer
RANCHIRES13DEL02,51,24.2352941176471,21.0180905695612,3.05497466851843,4.64117647058824,10.2385294117647,2.3921568627451,0.1961,0.705882352941177,0.6583,High Performer
SURRES18DEL03,42,24.1190476190476,22.3650793650794,2.7718035008103,4.60714285714286,9.23059523809524,2.83333333333333,0.2381,0.452380952380952,0.6583,High Performer
DEHRES17DEL01,12,19.75,16.4791666666667,3.96596210301746,4.74166666666667,7.95533333333333,2.25,0.1667,0.833333333333333,0.6582,High Performer
KOCRES14DEL03,10,29.5,23.4583333333333,2.44257412842964,4.66,232.2192,3.6,0.4,1.2,0.6581,High Performer
INDORES07DEL03,41,25.3170731707317,22.3670150987224,2.96575530055902,4.60975609756098,9.07565853658537,2.85365853658537,0.2195,0.682926829268293,0.6577,High Performer
CHENRES05DEL03,47,27.3404255319149,23.5790273556231,2.98320663301279,4.68723404255319,9.80870212765958,3.14893617021277,0.3191,0.808510638297872,0.6576,High Performer
INDORES05DEL02,55,25.6727272727273,22.4532467532468,3.16354853835032,4.66545454545455,10.2848,2.70909090909091,0.2364,0.709090909090909,0.6574,High Performer
MUMRES08DEL03,38,26.2105263157895,22.3189223057644,2.77738941473254,4.66315789473684,9.05823684210527,3.07894736842105,0.3158,0.815789473684211,0.6574,High Performer
KOLRES13DEL02,11,27.4545454545455,24.4935064935065,2.92186587256213,4.73636363636364,10.8683636363636,2,0.2727,0.636363636363636,0.6573,High Performer
COIMBRES06DEL02,55,24.6545454545455,21.8662337662338,2.96997401827257,4.66545454545455,10.8207818181818,2.63636363636364,0.2545,0.6,0.6573,High Performer
AGRRES07DEL02,12,25.3333333333333,22.875,2.82716491135069,4.60833333333333,10.78875,3,0.25,0.666666666666667,0.6571,High Performer
INDORES12DEL03,42,25.1428571428571,22.2199546485261,2.80271798678998,4.5952380952381,9.18269047619048,3.23809523809524,0.2619,0.642857142857143,0.657,High Performer
PUNERES04DEL02,51,27.5882352941177,24.203081232493,3.18544848514868,4.69803921568628,11.2058823529412,3.01960784313726,0.2941,0.705882352941177,0.657,High Performer
BANGRES18DEL02,55,25.2181818181818,22.2599567099567,2.8570757766336,4.65454545454545,11.0943272727273,2.78181818181818,0.2727,0.690909090909091,0.6566,High Performer
PUNERES08DEL03,46,25.5652173913043,22.0868271221532,3.06795906617002,4.66304347826087,8.89326086956522,2.60869565217391,0.2391,0.782608695652174,0.6566,High Performer
GOARES17DEL03,12,26,23.4821428571429,3.03409121417507,4.63333333333333,9.26433333333333,3,0.25,0.5,0.6563,High Performer
KNPRES07DEL02,11,26,21.6060606060606,2.55784291463937,4.63636363636364,545.631363636364,2.54545454545455,0.2727,1,0.6562,High Performer
BANGRES12DEL03,39,27.5384615384615,23.6904761904762,2.69818325940224,4.63846153846154,9.91276923076923,3.1025641025641,0.3077,0.794871794871795,0.6558,High Performer
JAPRES15DEL03,54,27.9444444444444,24.4157848324515,2.70973049377973,4.59814814814815,122.270296296296,3.22222222222222,0.2778,0.666666666666667,0.6558,High Performer
ALHRES13DEL01,9,22.6666666666667,20.7962962962963,3.09167205335877,4.75555555555556,9.32044444444444,2.66666666666667,0.3333,0.444444444444444,0.6557,High Performer
COIMBRES03DEL03,47,24.2553191489362,21.4184397163121,2.78867756949313,4.55106382978724,9.24855319148936,3.1063829787234,0.2128,0.617021276595745,0.6553,High Performer
HYDRES16DEL03,45,26.4666666666667,23.9402116402116,2.82043483417308,4.64666666666667,9.73222222222222,2.95555555555556,0.2889,0.577777777777778,0.6551,High Performer
JAPRES04DEL02,57,24.421052631579,21.1008771929825,2.99894964979037,4.61754385964912,10.2182280701754,2.64912280701754,0.2105,0.736842105263158,0.6551,High Performer
CHENRES06DEL02,52,23.9807692307692,21.4807692307692,3.04063210327191,4.61923076923077,10.7759423076923,2.48076923076923,0.1923,0.576923076923077,0.655,High Performer
COIMBRES11DEL03,40,26.4,22.9220238095238,3.04351665070535,4.6325,9.1143,2.7,0.225,0.775,0.6547,High Performer
MYSRES04DEL02,61,25.5737704918033,22.4941451990632,3.2151051166026,4.7016393442623,10.3968196721311,2.78688524590164,0.2787,0.672131147540984,0.6546,High Performer
ALHRES12DEL02,14,25.2142857142857,22.4183673469388,2.78372731565888,4.58571428571429,11.2344285714286,2.71428571428571,0.2143,0.571428571428571,0.6544,High Performer
INDORES02DEL02,53,23.8679245283019,21.633423180593,3.26506470006015,4.64905660377359,9.61958490566038,2.41509433962264,0.1887,0.509433962264151,0.6543,High Performer
KOCRES13DEL03,11,29.6363636363636,25.2857142857143,2.95996981149693,4.72727272727273,9.78890909090909,3.09090909090909,0.3636,0.909090909090909,0.6543,High Performer
AURGRES05DEL03,6,26.1666666666667,23.1111111111111,2.86538933398241,4.56666666666667,9.15766666666667,2.5,0.1667,0.833333333333333,0.6542,High Performer
VADRES14DEL03,36,27.1666666666667,23.5694444444444,2.87422243542032,4.67222222222222,9.46627777777778,2.91666666666667,0.3056,0.75,0.6542,High Performer
MYSRES05DEL02,60,25.4833333333333,21.9710317460318,2.84944619519609,4.62833333333333,11.2431666666667,2.73333333333333,0.25,0.766666666666667,0.654,High Performer
AURGRES06DEL02,11,25.0909090909091,21.0324675324675,3.06595097415332,4.66363636363636,10.9611818181818,2.90909090909091,0.2727,0.909090909090909,0.654,High Performer
KNPRES07DEL01,13,22.3076923076923,19.7051282051282,3.74191674356072,4.66923076923077,914.249230769231,2.46153846153846,0.1538,0.615384615384615,0.6537,High Performer
INDORES11DEL02,50,25.12,22.1761904761905,2.93509687856519,4.622,11.0399,2.58,0.22,0.7,0.6537,High Performer
SURRES06DEL03,42,25.1666666666667,22.2138605442177,2.8488068038967,4.62380952380952,9.121,2.9047619047619,0.2619,0.666666666666667,0.6536,High Performer
HYDRES13DEL02,60,25.7833333333333,22.5996031746032,3.23680529553766,4.68,10.3984666666667,2.51666666666667,0.2333,0.683333333333333,0.6535,High Performer
KOCRES11DEL01,16,21.8125,19.139880952381,3.78838185006335,4.68125,8.973,2.0625,0.125,0.6875,0.6533,High Performer
JAPRES17DEL02,52,25.2115384615385,22.2660256410256,2.84164146705028,4.65384615384615,10.5423846153846,2.63461538461538,0.2692,0.653846153846154,0.6531,High Performer
HYDRES01DEL03,41,26.9512195121951,23.1904761904762,2.73054050882346,4.60975609756098,9.44587804878049,3.21951219512195,0.2927,0.804878048780488,0.653,High Performer
MUMRES20DEL03,40,25.45,21.4537202380952,2.65638025021878,4.645,9.292725,2.525,0.275,0.875,0.6527,High Performer
MUMRES06DEL02,55,26.7454545454545,22.9161255411255,2.87242992813855,4.67272727272727,11.5434181818182,3.10909090909091,0.3273,0.781818181818182,0.6525,High Performer
MUMRES04DEL02,59,25.1694915254237,21.7179176755448,2.90471025524394,4.65593220338983,11.0136949152542,2.50847457627119,0.2542,0.745762711864407,0.6521,High Performer
BANGRES010DEL02,57,24.9473684210526,21.7422723475355,3.02316634364337,4.64912280701754,11.0041578947368,2.45614035087719,0.2281,0.754385964912281,0.6521,High Performer
KOCRES19DEL02,12,28.25,24.6805555555556,3.55501393929753,4.675,9.10333333333333,3.16666666666667,0.25,0.75,0.652,High Performer
MUMRES05DEL03,41,26.0487804878049,22.6074332171893,2.70822886536063,4.64878048780488,9.63090243902439,2.73170731707317,0.2927,0.75609756097561,0.6518,High Performer
MYSRES17DEL03,38,25.9736842105263,22.5225563909774,2.79192515811103,4.68684210526316,9.57173684210526,2.39473684210526,0.2895,0.736842105263158,0.6516,High Performer
VADRES05DEL02,53,24.7358490566038,21.6024258760108,2.75949685618169,4.63584905660377,10.6591886792453,2.83018867924528,0.283,0.660377358490566,0.6516,High Performer
KOCRES01DEL03,9,26.7777777777778,22.9444444444444,2.57557636531047,4.66666666666667,9.88388888888889,1.55555555555556,0.2222,0.888888888888889,0.6516,High Performer
BHPRES02DEL02,10,25,19.5047619047619,2.19607652894651,4.61,12.8948,2.5,0.3,1.2,0.6513,High Performer
PUNERES08DEL02,57,25.7368421052632,22.3197577276525,3.06138456081977,4.67368421052632,10.3753684210526,2.80701754385965,0.2807,0.719298245614035,0.6511,High Performer
GOARES18DEL03,10,25.8,22.0619047619048,2.93990748095027,4.66,8.3386,3,0.3,0.8,0.6511,High Performer
BANGRES20DEL03,40,25.3,22.6208333333333,3.26036341512348,4.6375,8.500025,2.575,0.2,0.625,0.651,High Performer
INDORES15DEL03,39,25.7692307692308,22.5683760683761,2.91807719623457,4.63846153846154,8.95766666666667,3,0.2821,0.743589743589744,0.651,High Performer
SURRES20DEL03,40,26.075,22.6720238095238,2.90592321249722,4.645,9.121625,2.825,0.275,0.725,0.6507,High Performer
CHENRES03DEL03,40,26.45,23.4297619047619,2.83758465505717,4.6475,9.5458,2.975,0.3,0.625,0.6505,High Performer
JAPRES17DEL03,59,27.7457627118644,24.8337368845843,2.68544599423161,4.67627118644068,12.0181694915254,2.88135593220339,0.339,0.610169491525424,0.6504,High Performer
HYDRES12DEL03,43,27.4186046511628,23.9939091915836,2.98094485402158,4.64186046511628,9.32720930232558,3,0.2791,0.697674418604651,0.6503,High Performer
COIMBRES09DEL02,55,25.8909090909091,22.5393939393939,3.15620034650843,4.67090909090909,10.3677818181818,2.65454545454545,0.2545,0.763636363636364,0.6502,High Performer
PUNERES05DEL02,55,24.9272727272727,22.0445887445887,3.00146304017004,4.6,10.3624545454545,2.8,0.2182,0.636363636363636,0.6502,High Performer
VADRES05DEL03,40,26.575,22.5229166666667,3.16454144027823,4.64,8.7469,3.225,0.275,0.85,0.65,High Performer
COIMBRES06DEL03,42,25.7857142857143,22.9433106575964,2.88936950713343,4.63809523809524,9.348,2.97619047619048,0.2857,0.619047619047619,0.6499,High Performer
BANGRES17DEL02,57,24.859649122807,21.6732456140351,2.98938159306372,4.62280701754386,10.8127894736842,2.63157894736842,0.2281,0.736842105263158,0.6496,High Performer
RANCHIRES05DEL02,54,24.5925925925926,21.9726631393298,3.15974090384159,4.69259259259259,10.3411666666667,2.44444444444444,0.2593,0.555555555555556,0.649,High Performer
KNPRES06DEL02,10,27.9,23.7833333333333,3.17411318722321,4.74,11.6367,2.4,0.3,0.8,0.6488,High Performer
PUNERES14DEL03,42,26.8571428571429,22.9053287981859,2.94846965158362,4.66666666666667,9.08388095238095,3.23809523809524,0.3333,0.833333333333333,0.6483,High Performer
GOARES02DEL03,9,28.3333333333333,24.5555555555556,3.54633210924184,4.75555555555556,8.74844444444445,3.11111111111111,0.3333,0.777777777777778,0.6482,High Performer
VADRES01DEL03,43,26.3953488372093,22.7552602436323,3.03620425967974,4.67209302325581,8.98202325581395,2.95348837209302,0.3023,0.767441860465116,0.6482,High Performer
JAPRES05DEL02,56,25.9642857142857,22.7487244897959,2.90429830198588,4.64285714285714,10.8527678571429,2.69642857142857,0.2679,0.732142857142857,0.648,High Performer
AURGRES04DEL03,11,26.7272727272727,23.0757575757576,3.13137501846738,4.58181818181818,8.74145454545455,3.72727272727273,0.2727,0.818181818181818,0.6477,High Performer
JAPRES02DEL02,55,25.3454545454545,22.3796536796537,2.95066221577672,4.63090909090909,10.6434181818182,2.72727272727273,0.2545,0.672727272727273,0.6475,High Performer
KNPRES16DEL03,14,25.1428571428571,21.6275510204082,2.12759823392836,4.57857142857143,12.3625,3.28571428571429,0.3571,0.714285714285714,0.6475,High Performer
MYSRES18DEL02,58,24.6379310344828,20.9909688013136,2.89738724024386,4.61379310344828,10.6929137931034,2.5,0.2241,0.793103448275862,0.6475,High Performer
KOLRES12DEL03,11,26.3636363636364,23.8787878787879,2.96649268793613,4.61818181818182,9.49336363636364,3.09090909090909,0.2727,0.545454545454545,0.6474,High Performer
INDORES20DEL03,44,25.5,22.5378787878788,2.98702064314958,4.65,8.86877272727273,3.02272727272727,0.2955,0.636363636363636,0.6472,Average
DEHRES11DEL02,15,27.7333333333333,23.5333333333333,3.13215128845241,4.64666666666667,11.2174,2.93333333333333,0.2667,0.866666666666667,0.6469,Average
BANGRES02DEL03,42,25.1666666666667,21.734126984127,2.82676831388071,4.60238095238095,9.42588095238095,2.92857142857143,0.2619,0.761904761904762,0.6468,Average
AGRRES04DEL03,11,27.0909090909091,23.3658008658009,2.39184771404026,4.62727272727273,12.579,3.18181818181818,0.3636,0.818181818181818,0.6468,Average
INDORES11DEL03,41,26.4634146341463,23.0975609756098,3.12170471466573,4.69024390243903,8.964,2.73170731707317,0.2927,0.731707317073171,0.6467,Average
DEHRES17DEL03,12,25.0833333333333,22.7083333333333,2.88815142550967,4.69166666666667,11.014,2.83333333333333,0.3333,0.5,0.6464,Average
RANCHIRES20DEL02,52,25.6153846153846,22.7692307692308,2.786411502704,4.63076923076923,11.4045384615385,2.63461538461538,0.2692,0.615384615384615,0.6464,Average
PUNERES05DEL03,39,26.5384615384615,23.457264957265,2.76244109091321,4.63846153846154,9.66438461538462,2.94871794871795,0.3077,0.666666666666667,0.6464,Average
GOARES02DEL02,12,26.8333333333333,23.2956349206349,3.06182212052687,4.65833333333333,9.77716666666667,2.5,0.25,0.75,0.6461,Average
KOCRES20DEL02,10,26.5,23.3190476190476,2.55851149209976,4.58,12.3284,3.2,0.3,0.6,0.646,Average
AGRRES010DEL03,13,27.6153846153846,23.3571428571429,2.56497993971797,4.6,11.6756153846154,3.07692307692308,0.3077,0.769230769230769,0.646,Average
DEHRES04DEL03,14,25.9285714285714,23.2380952380952,2.56006639108291,4.65,11.3285,3.07142857142857,0.3571,0.5,0.6457,Average
RANCHIRES11DEL02,53,25.5660377358491,22.4959568733154,3.18085635284352,4.65094339622642,10.6501698113208,2.47169811320755,0.2264,0.679245283018868,0.6456,Average
COIMBRES07DEL02,52,25.6730769230769,22.5825320512821,2.90576321734103,4.63846153846154,341.109730769231,2.69230769230769,0.2692,0.673076923076923,0.6454,Average
MUMRES14DEL03,37,26.8108108108108,23.953667953668,3.06357079460828,4.5945945945946,9.3,3.40540540540541,0.2703,0.648648648648649,0.6454,Average
JAPRES02DEL03,61,27.5901639344262,23.565281030445,2.51903797454317,4.62622950819672,12.1848196721311,2.9344262295082,0.3279,0.80327868852459,0.6453,Average
AURGRES01DEL03,9,29,24.9259259259259,2.51287038359596,4.67777777777778,10.6838888888889,3.66666666666667,0.4444,0.888888888888889,0.6452,Average
JAPRES05DEL03,54,27.537037037037,23.9179894179894,2.45161101979305,4.65185185185185,12.3299444444444,2.61111111111111,0.3333,0.722222222222222,0.6449,Average
HYDRES09DEL02,58,25.6724137931035,22.6933497536946,3.11897755280896,4.65862068965517,10.5185862068966,2.44827586206897,0.2414,0.672413793103448,0.6449,Average
AURGRES18DEL03,9,26.8888888888889,23.8703703703704,2.02573463331996,4.64444444444444,501.486222222222,3.33333333333333,0.4444,0.666666666666667,0.6448,Average
KOCRES04DEL02,13,21.2307692307692,18.1043956043956,2.10494095544648,4.49230769230769,181.733076923077,1.84615384615385,0.1538,0.692307692307692,0.6448,Average
MYSRES17DEL02,50,25.78,22.6995238095238,2.8676742938769,4.644,11.44004,2.46,0.26,0.68,0.6448,Average
KOCRES07DEL02,11,27.2727272727273,22.9356060606061,2.78409861618738,4.67272727272727,10.4984545454545,3.18181818181818,0.3636,0.909090909090909,0.6445,Average
DEHRES19DEL03,13,23.4615384615385,20.5897435897436,2.33634394610425,4.52307692307692,529.688230769231,2.69230769230769,0.2308,0.615384615384615,0.6445,Average
VADRES16DEL01,42,28.5238095238095,24.5873015873016,2.61589164694375,4.65238095238095,11.1575714285714,3.35714285714286,0.381,0.738095238095238,0.6444,Average
BHPRES04DEL03,10,27.9,25.8166666666667,3.7527278537672,4.71,8.155,2.3,0.2,0.4,0.6441,Average
BHPRES20DEL03,8,28.25,23.8988095238095,2.39481891100494,4.8125,10.192125,2.625,0.5,0.875,0.644,Average
SURRES01DEL02,62,25.0967741935484,22.4112903225806,3.14251783000175,4.64838709677419,10.2730322580645,2.56451612903226,0.2419,0.629032258064516,0.6436,Average
INDORES19DEL03,35,25.2571428571429,21.9380952380952,2.81398821919317,4.64285714285714,9.20462857142857,2.97142857142857,0.3143,0.742857142857143,0.6435,Average
KNPRES02DEL02,12,25.25,21.9166666666667,3.42758035208612,4.69166666666667,9.07716666666667,2.58333333333333,0.25,0.75,0.6435,Average
VADRES18DEL02,56,26.2142857142857,22.6328656462585,2.97423649477187,4.66071428571429,11.2324107142857,2.48214285714286,0.2679,0.785714285714286,0.6435,Average
MUMRES17DEL02,52,23.25,21.0576923076923,3.13884877007052,4.63461538461539,10.4125384615385,2.36538461538462,0.2115,0.519230769230769,0.6434,Average
SURRES010DEL02,60,25.9333333333333,22.6142857142857,2.96656195772593,4.635,10.8692666666667,2.73333333333333,0.2667,0.7,0.6433,Average
LUDHRES02DEL02,12,26,22.8670634920635,3.00310507552742,4.66666666666667,11.00775,2.25,0.25,0.583333333333333,0.6432,Average
GOARES15DEL03,10,28.7,24.547619047619,3.37610000822436,4.79,8.8008,3.1,0.4,0.8,0.6427,Average
JAPRES07DEL03,54,27.4259259259259,23.6507936507937,2.53287716517003,4.62037037037037,12.1715925925926,2.7962962962963,0.3148,0.777777777777778,0.6424,Average
DEHRES14DEL02,12,23.8333333333333,20.5753968253968,3.49267648956615,4.66666666666667,9.91333333333333,2.91666666666667,0.25,0.75,0.6423,Average
JAPRES010DEL03,55,25.7818181818182,22.3181818181818,2.38030885038446,4.60545454545455,11.9701454545455,2.67272727272727,0.3091,0.763636363636364,0.6421,Average
MYSRES11DEL03,43,26.1860465116279,22.8898117386489,3.01489587967562,4.66976744186047,8.78441860465116,2.7906976744186,0.3023,0.744186046511628,0.6421,Average
CHENRES20DEL03,42,24.0238095238095,21.1468253968254,2.65233993553673,4.58333333333333,9.53676190476191,2.76190476190476,0.2619,0.642857142857143,0.6419,Average
RANCHIRES14DEL03,43,26.7674418604651,23.8294573643411,3.04276905719829,4.68837209302326,9.65479069767442,3.13953488372093,0.3488,0.604651162790698,0.6418,Average
GOARES05DEL02,13,23.1538461538462,21.1923076923077,2.89157971625871,4.61538461538462,10.7658461538462,2.38461538461538,0.2308,0.384615384615385,0.6412,Average
COIMBRES01DEL02,53,24.1509433962264,21.6823899371069,2.90264453966629,4.63207547169811,10.5823962264151,2.37735849056604,0.2453,0.566037735849057,0.6411,Average
INDORES17DEL02,56,25.5714285714286,22.0340136054422,2.88915832687441,4.66071428571429,10.8832857142857,2.69642857142857,0.3036,0.732142857142857,0.641,Average
AURGRES17DEL01,14,28.0714285714286,24.4047619047619,4.13450385333592,4.62857142857143,9.81142857142857,3,0.1429,0.785714285714286,0.6409,Average
MUMRES15DEL03,44,26,22.3948863636364,2.71466022474087,4.62272727272727,9.69736363636364,3.02272727272727,0.3182,0.795454545454545,0.6408,Average
BANGRES05DEL02,60,25.65,22.2480158730159,3.0370759393928,4.68,10.7896333333333,2.83333333333333,0.3167,0.75,0.6407,Average
RANCHIRES11DEL03,43,26.4883720930233,22.5107973421927,3.09374769407238,4.64883720930233,8.73979069767442,3.09302325581395,0.3023,0.813953488372093,0.6407,Average
COIMBRES18DEL02,55,26.3454545454545,22.5935064935065,3.14802460137725,4.62363636363636,10.8490727272727,2.90909090909091,0.2545,0.8,0.6407,Average
KNPRES15DEL02,13,23.3076923076923,20.6666666666667,3.19963190758521,4.64615384615385,10.215,2.46153846153846,0.2308,0.615384615384615,0.6404,Average
JAPRES19DEL03,59,27.8474576271186,23.8870056497175,2.51151732801893,4.64237288135593,11.638593220339,3.11864406779661,0.3729,0.813559322033898,0.6402,Average
GOARES11DEL01,7,25.1428571428571,23.4047619047619,3.22657869623704,4.64285714285714,10.5864285714286,3.14285714285714,0.2857,0.428571428571429,0.6401,Average
MYSRES15DEL02,56,26.1607142857143,22.4769345238095,3.06945836300407,4.65,315.84325,2.64285714285714,0.2679,0.785714285714286,0.64,Average
MUMRES03DEL03,44,26.1363636363636,22.7792207792208,2.85267046101312,4.60227272727273,9.175,2.90909090909091,0.2727,0.75,0.64,Average
HYDRES14DEL02,50,25.02,21.942380952381,3.0037142822398,4.646,10.57264,2.5,0.26,0.7,0.6398,Average
PUNERES17DEL03,38,26,22.1823308270677,2.92273316329139,4.63157894736842,9.07205263157895,2.86842105263158,0.2895,0.842105263157895,0.6397,Average
COIMBRES02DEL02,55,26.3818181818182,23.012987012987,3.4543024238073,4.66727272727273,9.94267272727273,2.63636363636364,0.2364,0.727272727272727,0.6397,Average
BANGRES05DEL03,47,25.7446808510638,22.3248480243161,2.79436330263161,4.61063829787234,8.91865957446808,3,0.2979,0.787234042553192,0.6393,Average
MUMRES09DEL03,44,25.5,22.159632034632,3.0618761012768,4.62727272727273,8.97236363636364,2.90909090909091,0.2727,0.75,0.6391,Average
MYSRES09DEL02,57,26.0701754385965,23.5509607351713,2.95490404698892,4.69298245614035,11.2895263157895,2.71929824561404,0.3333,0.543859649122807,0.639,Average
COIMBRES010DEL02,63,25.8888888888889,22.2682350718065,3.13007689251271,4.64444444444445,10.9307301587302,2.6031746031746,0.254,0.761904761904762,0.6389,Average
BHPRES04DEL01,10,23.1,20.4833333333333,3.24869129254438,4.65,10.7219,2.1,0.2,0.6,0.6387,Average
SURRES20DEL02,57,25.421052631579,22.6186299081036,3.1704676818048,4.65263157894737,10.4284035087719,2.47368421052632,0.2456,0.631578947368421,0.6387,Average
PUNERES19DEL03,34,26.4117647058824,22.9544817927171,2.92994700055827,4.57941176470588,9.05682352941177,3.47058823529412,0.2941,0.735294117647059,0.6386,Average
COIMBRES16DEL03,42,28.4761904761905,24.734693877551,3.08150764703733,4.68095238095238,9.348,3.54761904761905,0.381,0.761904761904762,0.6385,Average
MUMRES19DEL03,43,27.953488372093,24.0398671096346,2.99576166164663,4.66511627906977,9.28402325581395,2.97674418604651,0.3256,0.790697674418605,0.6384,Average
LUDHRES17DEL02,13,26.6153846153846,21.9871794871795,3.45692314732608,4.63846153846154,9.46584615384615,2.84615384615385,0.2308,1,0.638,Average
INDORES05DEL03,42,25.2380952380952,21.8112244897959,2.8854589490151,4.63571428571429,8.96697619047619,2.95238095238095,0.3095,0.738095238095238,0.638,Average
COIMBRES20DEL03,46,26.6304347826087,23.0670289855073,2.86834957637792,4.59782608695652,9.55152173913043,3.28260869565217,0.3043,0.739130434782609,0.638,Average
COIMBRES03DEL02,59,25.1525423728814,21.4334140435835,3.08357202410282,4.6271186440678,10.087186440678,2.13559322033898,0.2034,0.813559322033898,0.6379,Average
SURRES15DEL02,58,26.0689655172414,22.8994252873563,3.11059083772847,4.65344827586207,10.6679655172414,2.5,0.2586,0.706896551724138,0.6378,Average
SURRES16DEL02,56,24.8214285714286,21.3988095238095,2.90481846760486,4.6125,10.5874821428571,2.35714285714286,0.2321,0.785714285714286,0.6377,Average
